job_posting_id,category,corporation,deadline,education,employmenttype,keyword,location,title,workexperience
5310,MM,한림제약(주),"23시 마감",고졸↑,"정규직 외","생산관리, 생산·조립·가공·포장·검품","경기 용인시","2025년 한림제약 생산부(정규직/계약직(1년)) 수시채용",경력무관
5311,MM,"주식회사 바른길","~06.13 (금)",학력무관,"정규직 외","생산·조립·가공·포장·검품, 품질관리, 생산관리","경기 평택시 외","인쇄 설비 경력자 연봉 8,000이상 협의 가족 거주 숙소 무료제공",경력무관
5312,MM,코리아테크(주),"~06.21 (토)",학력무관,정규직,기계·금속기능,"경남 양산시 외","2025년 코리아테크 생산부문 신입/경력 채용",경력무관
5313,MM,(주)신성씨앤티,채용시,학력무관,정규직,"환경·화학기능, 생산·조립·가공·포장·검품","경기 화성시","슬러리 제조/혼합 및 분산 작업자 채용","경력 4~15년"
5314,MM,"주식회사 아임미트",채용시,고졸↑,정규직,"식품가공·농림어업, 택배·배송·운반, 생산관리","서울 성동구","[마장동 주5일 , 연차] 배송 및 작업 직원",경력무관
5315,MM,"주식회사 인앤잡",상시,학력무관,"정규직 외",생산·조립·가공·포장·검품,"경기 평택시 외","[안성/평택]긴급/월250만 이상/상여금/만근수당/전투식량 제조 및 포장/통근버스운행",경력무관
5316,MM,(주)한미기술,"~05.31 (토)",고졸↑,계약직,설치·수리·정비·A/S,세종,"세종삼성전기 공사안전감시단 직원 모집",신입/경력(1년↑)
5317,MM,에스케이텔레콤(주),"~05.28 (수)",초대졸↑,계약직,품질관리,"대전 서구","이동통신 품질측정 담당자(둔산)",신입
5318,MM,"(주) 삼우오토메이션",채용시,초대졸,정규직,"생산관리, 구매·자재","경기 시흥시","구매자재관리 경력자 모집 - (주)삼우오토메이션","경력 1년↑"
5319,MM,동국제강(주),"~05.31 (토)",고졸↑,계약직,"생산관리, 운전·운항, 생산·조립·가공·포장·검품","충남 당진시","[동국제강 당진공장]생산직(천장크레인 운전원) 채용",경력무관
5320,MM,선주,"~05.31 (토)",고졸,정규직,"생산관리, 생산·조립·가공·포장·검품","서울 금천구","가산디지털단지 정규직 PCB 중견기업 제조품질검사",신입
5321,MM,"주식회사 제이엠인더스","~06.23 (월)",고졸↑,계약직,"생산관리, 생산·조립·가공·포장·검품","대전 동구","(경력무관)생산직 채용공고",경력무관
5322,MM,"주식회사 바른길","~06.20 (금)",학력무관,"정규직 외","생산·조립·가공·포장·검품, 품질관리, 생산관리","경기 평택시 외","기본급 310만 생산파트 각종 수당 매달 100만 이상",경력무관
5323,MM,"주식회사 그로우컴퍼니",채용시,학력무관,"정규직 외","생산관리, 운송·물류","경기 시흥시","(주)그로우컴퍼니 시흥본사 재고관리 및 제품출고 정규직채용",신입/경력(1~5년)
5324,MM,"주식회사 인앤잡",상시,학력무관,"정규직 외",생산·조립·가공·포장·검품,"인천 남동구","[인천/남동구]월 320만이상/주간9시출근/화장품 품질관리/현장직초보가능",경력무관
5325,MM,전진건설로봇(주),"~06.13 (금)",고졸↑,정규직,"생산관리, 생산·조립·가공·포장·검품","충북 음성군","[코스피/중견] 전진건설로봇(주) 생산팀 시운전 채용",신입/경력(1년↑)
5326,MM,(주)스테이블푸드,"~06.20 (금)",고졸↑,"정규직 외","생산관리, 생산·조립·가공·포장·검품, 식품가공·농림어업","대구 외","(성서.주간근무) 음료,잼,시럽류 생산직 신입사원 모집",경력무관
5327,MM,잉크와오피스부산,채용시,초대졸↑,정규직,설치·수리·정비·A/S,"부산 해운대구 외","잉크와오피스부산 렌탈사업팀 신입사원 테크니컬모집",신입
5328,MM,하주푸드,채용시,고졸↑,정규직,"식품가공·농림어업, 생산·조립·가공·포장·검품","경남 김해시","[식품 제조][경남 김해] 식품(소스) 생산직 사원을 모십니다.","경력 1년↑"
5329,MM,(주)화성보일러,"~05.30 (금)",고졸↑,"정규직 외",기계·금속기능,"인천 남동구","기계설비, 산업용 보일러 배관 설치",경력무관
5330,MM,STX엔진(주),"~05.27 (화)",초대졸↑,정규직,"생산관리, 세무·회계, 경영·기획·전략","경남 창원시 성산구 외","25년 상반기 경력사원 채용","경력 2년↑"
5331,MM,(농)(주)수지스링크,채용시,초대졸↑,정규직,품질관리,"경기 파주시","품질안전센터 팀장 및 팀원채용","경력 1년↑"
5332,MM,(주)퍼니원,"24시 마감",고졸↑,정규직,"생산관리, 생산·조립·가공·포장·검품, 운송·물류","경기 김포시","특판 주방가구 생산관리 사무원 [경력직] 모집합니다.","경력 3년↑"
5333,MM,세계정밀주식회사,"~06.15 (일)",학력무관,정규직,"생산·조립·가공·포장·검품, 설치·수리·정비·A/S","경기 안양시","생산조립 정규직 모집(경력무관)",경력무관
5334,MM,카인스펙션,상시,학력무관,"정규직 외",설치·수리·정비·A/S,"경기 외","자동차 진단평가사 모집",경력무관
5335,MM,(주)플라,"~05.30 (금)",학력무관,정규직,"생산관리, 택배·배송·운반, 운송·물류","서울 구로구","[신입 지원 가능] 폰케이스 배송/물류팀",경력무관
5336,MM,동인중전기,"~06.21 (토)",학력무관,정규직,설치·수리·정비·A/S,"경북 경주시 외","기계설비 정비",신입
5337,MM,"주식회사 엠에프컴퍼니","~06.21 (토)",학력무관,정규직,생산·조립·가공·포장·검품,"대구 달성군 외","성주산업단지[통근차량운행] 주간 근무사원모집",경력무관
5338,MM,"주식회사 엠에프컴퍼니","~06.21 (토)",고졸,정규직,생산관리,"대구 달성군 외","사출부 총괄책임자(차장급) 모집",경력
5339,MM,(주)KH-TECH,"~05.28 (수)",학력무관,정규직,"생산관리, 구매·자재","경기 시흥시","구매자재 및 생산관리 경력직 채용","경력 3년↑"
5340,MM,"주식회사 엠에프컴퍼니","~06.21 (토)",학력무관,정규직,생산·조립·가공·포장·검품,"대구 달성군 외","왜관2차산업단지 / 조립파트근무사원모집",경력무관
5341,MM,(주)티에스피지,채용시,초대졸,정규직,"생산관리, 구매·자재, 생산·조립·가공·포장·검품","충남 서천군","물류자동화설비 생산관리 및 자재구매 인원 모집","경력 3~5년"
5342,MM,(주)서종글로벌,"~06.07 (토)",학력무관,계약직,설치·수리·정비·A/S,"경기 수원시 영통구 외","시설소장 모집(수원 광교, 전기선임, 주5일 근무)","경력 5년↑"
5343,MM,(주)지바이크,상시,학력무관,정규직,"설치·수리·정비·A/S , 운송·물류, 운전·운항",인천,"[지쿠]청라 전동킥보드 서비스운영 정규직 채용(경력무관)",경력무관
5344,MM,"주식회사 쏘카",채용시,학력무관,정규직,설치·수리·정비·A/S,"서울 성동구","운영 관리 매니저(차량 관리/기획)","경력 1년↑"
5345,MM,"주식회사 제이와이테크","~06.21 (토)",학력무관,정규직,생산·조립·가공·포장·검품,"충남 천안시","MCT 가공직원을 모집합니다.",신입
5346,MM,(주)뽀득,채용시,학력무관,계약직,생산·조립·가공·포장·검품,"경기 광명시","[뽀득] 광명 야간 생산직 사원 모집",경력무관
5347,MM,"(주) 홈씨스",채용시,학력무관,프리랜서,설치·수리·정비·A/S,"경기 오산시 외","as 기사,설비기사모집",경력무관
5348,MM,"주식회사 백업",상시,학력무관,"정규직 외","생산관리, 품질관리, 생산·조립·가공·포장·검품","경기 평택시 외","2교대 반도체 장비 회사 검수 포장 자차 보유자 환영 각종 수당 지급",신입
5349,MM,"일신하이텍코리아 (주)","~05.28 (수)",학력무관,정규직,생산·조립·가공·포장·검품,"충남 아산시","이차전지 정밀금형분야 금형조립 부문 채용",경력무관
5350,MM,오토빌,채용시,학력무관,정규직,설치·수리·정비·A/S,"서울 동대문구","[오토빌] 자동차 썬팅 경력자 채용공고",경력무관
5351,MM,디제이컴퍼니,상시,학력무관,정규직,"식품가공·농림어업, 생산관리","대구 북구 외","축산물 가공 생산 재고 납품 직원 모집",경력무관
5352,MM,"농업회사법인 주식회사 계림농장","~05.26 (월)",학력무관,정규직,생산관리,"충남 아산시","양계업 농장장 구인합니다",경력무관
5353,MM,"금강철강 (주)",채용시,학력무관,정규직,생산·조립·가공·포장·검품,"인천 남동구","금강철강 압연 생산직 사원 모집 (2교대)",경력무관
5354,MM,(주)제로원커뮤니케이션,"~06.14 (토)",학력무관,정규직,생산관리,"서울 금천구","인디고 기사님( 경력 채용)","경력 2~10년"
5355,MM,"주식회사 정다운",채용시,학력무관,정규직,생산·조립·가공·포장·검품,"전남 나주시","(주)정다운 나주공장 생산직 채용",경력무관
5356,MM,범한메카텍(주),"~05.29 (목)",대졸↑,정규직,품질관리,"경남 창원시","[범한메카텍(구.두산메카텍)] 원자력 품질관리 엔지니어 정규직 경력사원 채용","경력 7년↑"
5357,MM,"(주) 녹원","~06.14 (토)",학력무관,정규직,"품질관리, 생산관리","충북 청주시","식품 생산관리 경력직 모집","경력 5년↑"
5358,MM,"주식회사 하디코리아",채용시,학력무관,정규직,"품질관리, 구매·자재, 일반사무·사무지원","경기 화성시","자재/구매/품질검사/전산/생산지원/ 직원 모집",경력무관
5359,MM,(주)로자,"~07.05 (토)",학력무관,"정규직 외","생산·조립·가공·포장·검품, 운전·운항","전남 담양군 외","[전남 담양] 건축자재 재고 . 창고관리, 지게차 상하차",경력무관
5360,MM,"(주) 허니비","~06.23 (월)",학력무관,정규직,설치·수리·정비·A/S,"전남 무안군","성실하게 근무할 식품업체 공무직 보조 모집",경력무관
5361,MM,(주)포스코에이앤씨건축사사무소,상시,학력무관,계약직,품질관리,"경기 외","25년 2분기 품질검사요원(Inspector) 경력직 신규채용",경력
5362,MM,(주)차메디텍,"~06.18 (수)",대졸,정규직,"품질관리, 생산관리","대전 유성구","[CHA바이오그룹] 차메디텍 품질관리팀(QC) 경력 모집(대전)","경력 2~5년"
5363,MM,(주)태성축산유통,채용시,학력무관,정규직,식품가공·농림어업,"서울 성동구","(주)태성축산유통-마장동 한우 육가공 생산팀 (신입/경력)(주5일근무/ 토,일휴무/ 연차있음)",경력무관
5364,MM,"클라코리아 주식회사","~06.13 (금)",학력무관,정규직,생산·조립·가공·포장·검품,"경기 포천시","마스크 생산직 / 캡슐세제 생산직(신입가능)",경력무관
5365,MM,(주)아이에스비,"~06.15 (일)",고졸↑,"정규직 외",전기·전자·통신기능,"경기 화성시","수배전반 제작 가능자 모집",신입/경력(1년↑)
5366,MM,(주)뽀득,채용시,학력무관,"정규직 외",생산·조립·가공·포장·검품,"경기 화성시 외","[뽀득] 화성 주간 생산직 사원 모집 (통근버스/식사제공/정규직 전환 가능)",경력무관
5367,MM,아이쓰리시스템,"~06.02 (월)",대졸↑,정규직,생산관리,"대전 유성구","적외선 영상센서 조립공정 기술직 엔지니어 채용",신입
5368,MM,(주)지바이크,상시,학력무관,정규직,"설치·수리·정비·A/S , 운송·물류, 운전·운항",인천,"[지쿠] 송도/연수 전동킥보드 서비스운영 정규직 채용 (경력무관)",경력무관
5369,MM,"주식회사 성산테크",채용시,고졸,정규직,"기계·금속기능, 설치·수리·정비·A/S","서울 영등포구","인쇄장비 A/S, 설비 등 기술 엔지니어 채용",경력무관
5370,MM,"올리콘발저스코팅코리아 유한회사","~06.11 (수)",학력무관,정규직,"생산관리, 설치·수리·정비·A/S , 품질관리","경기 평택시","[올리콘] 평택센터 생산부 코팅오퍼레이터 채용 (정규직)",경력무관
5371,MM,씨제이올리브영(주),채용시,학력무관,정규직,"생산관리, 구매·자재, 경영·기획·전략","서울 용산구","[CJ올리브영] SCM 공급망관리/기획 담당자","경력 8년↑"
5372,MM,순수본(주),"~05.31 (토)",초대졸↑,정규직,"품질관리, 마케팅, 택배·배송·운반, 운송·물류","서울 영등포구 외","[순수본(주)] 2025년 상반기 경력직 채용",신입/경력(10년↓)
5373,MM,(주)구현,"~06.01 (일)",학력무관,계약직,생산·조립·가공·포장·검품,"대전 중구 외","식품 생산 사원 모집 (야간고정)",경력무관
5374,MM,(주)플라,"~05.31 (토)",학력무관,계약직,"생산·조립·가공·포장·검품, 품질관리, 일반사무·사무지원","서울 구로구","[초보 지원 가능] 폰케이스 포장,검수팀",경력무관
5375,MM,에스지디지털(주),"~06.13 (금)",초대졸↑,정규직,"품질관리, 생산관리","경기 성남시","품질 및 생산관리 경력자 모집",신입/경력(5년↓)
5376,MM,티케이테크,"~06.21 (토)",고졸↑,정규직,"품질관리, 생산·조립·가공·포장·검품","경기 시흥시","품질관리팀 사원 모집",경력무관
5377,MM,"ASSEM TECH","~06.15 (일)",학력무관,"정규직 외",설치·수리·정비·A/S,"서울 동작구",A3급칼라/흑백복합기A/S사원모집(신입)(경력),신입
